0,1,2,3,4,5,6
16,+2 Laps,69,0,George Russell,Williams,2019 Mexican Grand Prix
17,+2 Laps,69,0,Romain Grosjean,Haas F1 Team,2019 Mexican Grand Prix
18,+2 Laps,69,0,Robert Kubica,Williams,2019 Mexican Grand Prix
,Overheating,58,0,Kimi Räikkönen,Alfa Romeo,2019 Mexican Grand Prix
,Withdrew,48,0,Lando Norris,McLaren,2019 Mexican Grand Prix
1,1:33:55.653,56,25,Valtteri Bottas,Mercedes,2019 United States Grand Prix
2,+4.148,56,18,Lewis Hamilton,Mercedes,2019 United States Grand Prix
3,+5.002,56,15,Max Verstappen,Red Bull,2019 United States Grand Prix
4,+52.239,56,13,Charles Leclerc,Ferrari,2019 United States Grand Prix
5,+1:18.038,56,10,Alexander Albon,Red Bull,2019 United States Grand Prix
6,+1:30.366,56,8,Daniel Ricciardo,Renault,2019 United States Grand Prix
7,+1:30.764,56,6,Lando Norris,McLaren,2019 United States Grand Prix
8,+1 Lap,55,4,Carlos Sainz,McLaren,2019 United States Grand Prix
9,+1 Lap,55,2,Nico Hülkenberg,Renault,2019 United States Grand Prix
10,+1 Lap,55,1,Sergio Pérez,Racing Point,2019 United States Grand Prix
11,+1 Lap,55,0,Kimi Räikkönen,Alfa Romeo,2019 United States Grand Prix
12,+1 Lap,55,0,Daniil Kvyat,Toro Rosso,2019 United States Grand Prix
13,+1 Lap,55,0,Lance Stroll,Racing Point,2019 United States Grand Prix
14,+1 Lap,55,0,Antonio Giovinazzi,Alfa Romeo,2019 United States Grand Prix
15,+1 Lap,55,0,Romain Grosjean,Haas F1 Team,2019 United States Grand Prix
16,Suspension,54,0,Pierre Gasly,Toro Rosso,2019 United States Grand Prix
17,+2 Laps,54,0,George Russell,Williams,2019 United States Grand Prix
18,Brakes,52,0,Kevin Magnussen,Haas F1 Team,2019 United States Grand Prix
,Oil leak,31,0,Robert Kubica,Williams,2019 United States Grand Prix
,Suspension,7,0,Sebastian Vettel,Ferrari,2019 United States Grand Prix
1,1:33:14.678,71,25,Max Verstappen,Red Bull,2019 Brazilian Grand Prix
2,+6.077,71,18,Pierre Gasly,Toro Rosso,2019 Brazilian Grand Prix
3,+8.896,71,15,Carlos Sainz,McLaren,2019 Brazilian Grand Prix
4,+9.452,71,12,Kimi Räikkönen,Alfa Romeo,2019 Brazilian Grand Prix
5,+10.201,71,10,Antonio Giovinazzi,Alfa Romeo,2019 Brazilian Grand Prix
6,+10.541,71,8,Daniel Ricciardo,Renault,2019 Brazilian Grand Prix
7,+11.139,71,6,Lewis Hamilton,Mercedes,2019 Brazilian Grand Prix
8,+11.204,71,4,Lando Norris,McLaren,2019 Brazilian Grand Prix
9,+11.529,71,2,Sergio Pérez,Racing Point,2019 Brazilian Grand Prix
10,+11.931,71,1,Daniil Kvyat,Toro Rosso,2019 Brazilian Grand Prix
11,+12.732,71,0,Kevin Magnussen,Haas F1 Team,2019 Brazilian Grand Prix
12,+13.599,71,0,George Russell,Williams,2019 Brazilian Grand Prix
13,+14.247,71,0,Romain Grosjean,Haas F1 Team,2019 Brazilian Grand Prix
14,+14.927,71,0,Alexander Albon,Red Bull,2019 Brazilian Grand Prix
15,+18.059,71,0,Nico Hülkenberg,Renault,2019 Brazilian Grand Prix
16,+1 Lap,70,0,Robert Kubica,Williams,2019 Brazilian Grand Prix
17,Collision,65,0,Sebastian Vettel,Ferrari,2019 Brazilian Grand Prix
18,Collision,65,0,Charles Leclerc,Ferrari,2019 Brazilian Grand Prix
19,Suspension,65,0,Lance Stroll,Racing Point,2019 Brazilian Grand Prix
,Power Unit,51,0,Valtteri Bottas,Mercedes,2019 Brazilian Grand Prix
1,1:34:05.715,55,26,Lewis Hamilton,Mercedes,2019 Abu Dhabi Grand Prix
2,+16.772,55,18,Max Verstappen,Red Bull,2019 Abu Dhabi Grand Prix
3,+43.435,55,15,Charles Leclerc,Ferrari,2019 Abu Dhabi Grand Prix
4,+44.379,55,12,Valtteri Bottas,Mercedes,2019 Abu Dhabi Grand Prix
5,+1:04.357,55,10,Sebastian Vettel,Ferrari,2019 Abu Dhabi Grand Prix
6,+1:09.205,55,8,Alexander Albon,Red Bull,2019 Abu Dhabi Grand Prix
7,+1 Lap,54,6,Sergio Pérez,Racing Point,2019 Abu Dhabi Grand Prix
8,+1 Lap,54,4,Lando Norris,McLaren,2019 Abu Dhabi Grand Prix
9,+1 Lap,54,2,Daniil Kvyat,Toro Rosso,2019 Abu Dhabi Grand Prix
10,+1 Lap,54,1,Carlos Sainz,McLaren,2019 Abu Dhabi Grand Prix
11,+1 Lap,54,0,Daniel Ricciardo,Renault,2019 Abu Dhabi Grand Prix
12,+1 Lap,54,0,Nico Hülkenberg,Renault,2019 Abu Dhabi Grand Prix
13,+1 Lap,54,0,Kimi Räikkönen,Alfa Romeo,2019 Abu Dhabi Grand Prix
14,+1 Lap,54,0,Kevin Magnussen,Haas F1 Team,2019 Abu Dhabi Grand Prix
15,+1 Lap,54,0,Romain Grosjean,Haas F1 Team,2019 Abu Dhabi Grand Prix
16,+1 Lap,54,0,Antonio Giovinazzi,Alfa Romeo,2019 Abu Dhabi Grand Prix
17,+1 Lap,54,0,George Russell,Williams,2019 Abu Dhabi Grand Prix
18,+2 Laps,53,0,Pierre Gasly,Toro Rosso,2019 Abu Dhabi Grand Prix
19,+2 Laps,53,0,Robert Kubica,Williams,2019 Abu Dhabi Grand Prix
,Brakes,45,0,Lance Stroll,Racing Point,2019 Abu Dhabi Grand Prix
1,1:30:55.739,71,25,Valtteri Bottas,Mercedes,2020 Austrian Grand Prix
2,+2.700,71,18,Charles Leclerc,Ferrari,2020 Austrian Grand Prix
3,+5.491,71,16,Lando Norris,McLaren,2020 Austrian Grand Prix
4,+5.689,71,12,Lewis Hamilton,Mercedes,2020 Austrian Grand Prix
5,+8.903,71,10,Carlos Sainz,McLaren,2020 Austrian Grand Prix
6,+15.092,71,8,Sergio Pérez,Racing Point,2020 Austrian Grand Prix
7,+16.682,71,6,Pierre Gasly,AlphaTauri,2020 Austrian Grand Prix
8,+17.456,71,4,Esteban Ocon,Renault,2020 Austrian Grand Prix
9,+21.146,71,2,Antonio Giovinazzi,Alfa Romeo,2020 Austrian Grand Prix
10,+24.545,71,1,Sebastian Vettel,Ferrari,2020 Austrian Grand Prix
11,+31.650,71,0,Nicholas Latifi,Williams,2020 Austrian Grand Prix
12,Suspension,69,0,Daniil Kvyat,AlphaTauri,2020 Austrian Grand Prix
13,Electronics,67,0,Alexander Albon,Red Bull,2020 Austrian Grand Prix
,Wheel,53,0,Kimi Räikkönen,Alfa Romeo,2020 Austrian Grand Prix
,Brakes,49,0,Romain Grosjean,Haas F1 Team,2020 Austrian Grand Prix
,Fuel pressure,49,0,George Russell,Williams,2020 Austrian Grand Prix
,Brakes,24,0,Kevin Magnussen,Haas F1 Team,2020 Austrian Grand Prix
,Engine,20,0,Lance Stroll,Racing Point,2020 Austrian Grand Prix
,Overheating,17,0,Daniel Ricciardo,Renault,2020 Austrian Grand Prix
,Electronics,11,0,Max Verstappen,Red Bull,2020 Austrian Grand Prix
1,1:22:50.683,71,25,Lewis Hamilton,Mercedes,2020 Styrian Grand Prix
2,+13.719,71,18,Valtteri Bottas,Mercedes,2020 Styrian Grand Prix
3,+33.698,71,15,Max Verstappen,Red Bull,2020 Styrian Grand Prix
4,+44.400,71,12,Alexander Albon,Red Bull,2020 Styrian Grand Prix
5,+1:01.470,71,10,Lando Norris,McLaren,2020 Styrian Grand Prix
6,+1:02.387,71,8,Sergio Pérez,Racing Point,2020 Styrian Grand Prix
7,+1:02.453,71,6,Lance Stroll,Racing Point,2020 Styrian Grand Prix
8,+1:02.591,71,4,Daniel Ricciardo,Renault,2020 Styrian Grand Prix
9,+1 Lap,70,3,Carlos Sainz,McLaren,2020 Styrian Grand Prix
10,+1 Lap,70,1,Daniil Kvyat,AlphaTauri,2020 Styrian Grand Prix
11,+1 Lap,70,0,Kimi Räikkönen,Alfa Romeo,2020 Styrian Grand Prix
12,+1 Lap,70,0,Kevin Magnussen,Haas F1 Team,2020 Styrian Grand Prix
13,+1 Lap,70,0,Romain Grosjean,Haas F1 Team,2020 Styrian Grand Prix
14,+1 Lap,70,0,Antonio Giovinazzi,Alfa Romeo,2020 Styrian Grand Prix
15,+1 Lap,70,0,Pierre Gasly,AlphaTauri,2020 Styrian Grand Prix
16,+2 Laps,69,0,George Russell,Williams,2020 Styrian Grand Prix
17,+2 Laps,69,0,Nicholas Latifi,Williams,2020 Styrian Grand Prix
,Overheating,25,0,Esteban Ocon,Renault,2020 Styrian Grand Prix
,Collision damage,4,0,Charles Leclerc,Ferrari,2020 Styrian Grand Prix
,Collision damage,1,0,Sebastian Vettel,Ferrari,2020 Styrian Grand Prix
1,1:36:12.473,70,26,Lewis Hamilton,Mercedes,2020 Hungarian Grand Prix
2,+8.702,70,18,Max Verstappen,Red Bull,2020 Hungarian Grand Prix
3,+9.452,70,15,Valtteri Bottas,Mercedes,2020 Hungarian Grand Prix
4,+57.579,70,12,Lance Stroll,Racing Point,2020 Hungarian Grand Prix
5,+1:18.316,70,10,Alexander Albon,Red Bull,2020 Hungarian Grand Prix
6,+1 Lap,69,8,Sebastian Vettel,Ferrari,2020 Hungarian Grand Prix
7,+1 Lap,69,6,Sergio Pérez,Racing Point,2020 Hungarian Grand Prix
8,+1 Lap,69,4,Daniel Ricciardo,Renault,2020 Hungarian Grand Prix
9,+1 Lap,69,2,Carlos Sainz,McLaren,2020 Hungarian Grand Prix
10,+1 Lap,69,1,Kevin Magnussen,Haas F1 Team,2020 Hungarian Grand Prix
11,+1 Lap,69,0,Charles Leclerc,Ferrari,2020 Hungarian Grand Prix
12,+1 Lap,69,0,Daniil Kvyat,AlphaTauri,2020 Hungarian Grand Prix
13,+1 Lap,69,0,Lando Norris,McLaren,2020 Hungarian Grand Prix
14,+1 Lap,69,0,Esteban Ocon,Renault,2020 Hungarian Grand Prix
15,+1 Lap,69,0,Kimi Räikkönen,Alfa Romeo,2020 Hungarian Grand Prix
16,+1 Lap,69,0,Romain Grosjean,Haas F1 Team,2020 Hungarian Grand Prix
17,+1 Lap,69,0,Antonio Giovinazzi,Alfa Romeo,2020 Hungarian Grand Prix
18,+1 Lap,69,0,George Russell,Williams,2020 Hungarian Grand Prix
19,+5 Laps,65,0,Nicholas Latifi,Williams,2020 Hungarian Grand Prix
,Engine,15,0,Pierre Gasly,AlphaTauri,2020 Hungarian Grand Prix
1,1:28:01.283,52,25,Lewis Hamilton,Mercedes,2020 British Grand Prix
2,+5.856,52,19,Max Verstappen,Red Bull,2020 British Grand Prix
3,+18.474,52,15,Charles Leclerc,Ferrari,2020 British Grand Prix
4,+19.650,52,12,Daniel Ricciardo,Renault,2020 British Grand Prix
5,+22.277,52,10,Lando Norris,McLaren,2020 British Grand Prix
6,+26.937,52,8,Esteban Ocon,Renault,2020 British Grand Prix
7,+31.188,52,6,Pierre Gasly,AlphaTauri,2020 British Grand Prix
8,+32.670,52,4,Alexander Albon,Red Bull,2020 British Grand Prix
9,+37.311,52,2,Lance Stroll,Racing Point,2020 British Grand Prix
10,+41.857,52,1,Sebastian Vettel,Ferrari,2020 British Grand Prix
11,+42.167,52,0,Valtteri Bottas,Mercedes,2020 British Grand Prix
12,+52.004,52,0,George Russell,Williams,2020 British Grand Prix
13,+53.370,52,0,Carlos Sainz,McLaren,2020 British Grand Prix
14,+54.205,52,0,Antonio Giovinazzi,Alfa Romeo,2020 British Grand Prix
15,+54.549,52,0,Nicholas Latifi,Williams,2020 British Grand Prix
16,+55.050,52,0,Romain Grosjean,Haas F1 Team,2020 British Grand Prix
17,+1 Lap,51,0,Kimi Räikkönen,Alfa Romeo,2020 British Grand Prix
,Accident,11,0,Daniil Kvyat,AlphaTauri,2020 British Grand Prix
,Collision,1,0,Kevin Magnussen,Haas F1 Team,2020 British Grand Prix
,Power Unit,0,0,Nico Hülkenberg,Racing Point,2020 British Grand Prix
1,1:19:41.993,52,25,Max Verstappen,Red Bull,2020 70th Anniversary Grand Prix
2,+11.326,52,19,Lewis Hamilton,Mercedes,2020 70th Anniversary Grand Prix
3,+19.231,52,15,Valtteri Bottas,Mercedes,2020 70th Anniversary Grand Prix
4,+29.289,52,12,Charles Leclerc,Ferrari,2020 70th Anniversary Grand Prix
5,+39.146,52,10,Alexander Albon,Red Bull,2020 70th Anniversary Grand Prix
6,+42.538,52,8,Lance Stroll,Racing Point,2020 70th Anniversary Grand Prix
7,+55.951,52,6,Nico Hülkenberg,Racing Point,2020 70th Anniversary Grand Prix
8,+1:04.773,52,4,Esteban Ocon,Renault,2020 70th Anniversary Grand Prix
9,+1:05.544,52,2,Lando Norris,McLaren,2020 70th Anniversary Grand Prix
10,+1:09.669,52,1,Daniil Kvyat,AlphaTauri,2020 70th Anniversary Grand Prix
11,+1:10.642,52,0,Pierre Gasly,AlphaTauri,2020 70th Anniversary Grand Prix
12,+1:13.370,52,0,Sebastian Vettel,Ferrari,2020 70th Anniversary Grand Prix
13,+1:14.070,52,0,Carlos Sainz,McLaren,2020 70th Anniversary Grand Prix
14,+1 Lap,51,0,Daniel Ricciardo,Renault,2020 70th Anniversary Grand Prix
15,+1 Lap,51,0,Kimi Räikkönen,Alfa Romeo,2020 70th Anniversary Grand Prix
16,+1 Lap,51,0,Romain Grosjean,Haas F1 Team,2020 70th Anniversary Grand Prix
17,+1 Lap,51,0,Antonio Giovinazzi,Alfa Romeo,2020 70th Anniversary Grand Prix
18,+1 Lap,51,0,George Russell,Williams,2020 70th Anniversary Grand Prix
19,+1 Lap,51,0,Nicholas Latifi,Williams,2020 70th Anniversary Grand Prix
,Retired,43,0,Kevin Magnussen,Haas F1 Team,2020 70th Anniversary Grand Prix
1,1:31:45.279,66,25,Lewis Hamilton,Mercedes,2020 Spanish Grand Prix
2,+24.177,66,18,Max Verstappen,Red Bull,2020 Spanish Grand Prix
3,+44.752,66,16,Valtteri Bottas,Mercedes,2020 Spanish Grand Prix
4,+1 Lap,65,12,Lance Stroll,Racing Point,2020 Spanish Grand Prix
5,+1 Lap,65,10,Sergio Pérez,Racing Point,2020 Spanish Grand Prix
6,+1 Lap,65,8,Carlos Sainz,McLaren,2020 Spanish Grand Prix
7,+1 Lap,65,6,Sebastian Vettel,Ferrari,2020 Spanish Grand Prix
8,+1 Lap,65,4,Alexander Albon,Red Bull,2020 Spanish Grand Prix
9,+1 Lap,65,2,Pierre Gasly,AlphaTauri,2020 Spanish Grand Prix
10,+1 Lap,65,1,Lando Norris,McLaren,2020 Spanish Grand Prix
11,+1 Lap,65,0,Daniel Ricciardo,Renault,2020 Spanish Grand Prix
12,+1 Lap,65,0,Daniil Kvyat,AlphaTauri,2020 Spanish Grand Prix
13,+1 Lap,65,0,Esteban Ocon,Renault,2020 Spanish Grand Prix
14,+1 Lap,65,0,Kimi Räikkönen,Alfa Romeo,2020 Spanish Grand Prix
15,+1 Lap,65,0,Kevin Magnussen,Haas F1 Team,2020 Spanish Grand Prix
16,+1 Lap,65,0,Antonio Giovinazzi,Alfa Romeo,2020 Spanish Grand Prix
17,+1 Lap,65,0,George Russell,Williams,2020 Spanish Grand Prix
18,+2 Laps,64,0,Nicholas Latifi,Williams,2020 Spanish Grand Prix
19,+2 Laps,64,0,Romain Grosjean,Haas F1 Team,2020 Spanish Grand Prix
,Electronics,38,0,Charles Leclerc,Ferrari,2020 Spanish Grand Prix
1,1:24:08.761,44,25,Lewis Hamilton,Mercedes,2020 Belgian Grand Prix
2,+8.448,44,18,Valtteri Bottas,Mercedes,2020 Belgian Grand Prix
3,+15.455,44,15,Max Verstappen,Red Bull,2020 Belgian Grand Prix
4,+18.877,44,13,Daniel Ricciardo,Renault,2020 Belgian Grand Prix
5,+40.650,44,10,Esteban Ocon,Renault,2020 Belgian Grand Prix
6,+42.712,44,8,Alexander Albon,Red Bull,2020 Belgian Grand Prix
7,+43.774,44,6,Lando Norris,McLaren,2020 Belgian Grand Prix
8,+47.371,44,4,Pierre Gasly,AlphaTauri,2020 Belgian Grand Prix
9,+52.603,44,2,Lance Stroll,Racing Point,2020 Belgian Grand Prix
10,+53.179,44,1,Sergio Pérez,Racing Point,2020 Belgian Grand Prix
11,+1:10.200,44,0,Daniil Kvyat,AlphaTauri,2020 Belgian Grand Prix
12,+1:11.504,44,0,Kimi Räikkönen,Alfa Romeo,2020 Belgian Grand Prix
13,+1:12.894,44,0,Sebastian Vettel,Ferrari,2020 Belgian Grand Prix
14,+1:14.920,44,0,Charles Leclerc,Ferrari,2020 Belgian Grand Prix
15,+1:16.793,44,0,Romain Grosjean,Haas F1 Team,2020 Belgian Grand Prix
16,+1:17.795,44,0,Nicholas Latifi,Williams,2020 Belgian Grand Prix
17,+1:25.540,44,0,Kevin Magnussen,Haas F1 Team,2020 Belgian Grand Prix
,Accident,9,0,Antonio Giovinazzi,Alfa Romeo,2020 Belgian Grand Prix
,Debris,9,0,George Russell,Williams,2020 Belgian Grand Prix
,Exhaust,0,0,Carlos Sainz,McLaren,2020 Belgian Grand Prix
1,1:47:06.056,53,25,Pierre Gasly,AlphaTauri,2020 Italian Grand Prix
2,+0.415,53,18,Carlos Sainz,McLaren,2020 Italian Grand Prix
3,+3.358,53,15,Lance Stroll,Racing Point,2020 Italian Grand Prix
4,+6.000,53,12,Lando Norris,McLaren,2020 Italian Grand Prix
5,+7.108,53,10,Valtteri Bottas,Mercedes,2020 Italian Grand Prix
6,+8.391,53,8,Daniel Ricciardo,Renault,2020 Italian Grand Prix
7,+17.245,53,7,Lewis Hamilton,Mercedes,2020 Italian Grand Prix
8,+18.691,53,4,Esteban Ocon,Renault,2020 Italian Grand Prix
9,+22.208,53,2,Daniil Kvyat,AlphaTauri,2020 Italian Grand Prix
10,+23.224,53,1,Sergio Pérez,Racing Point,2020 Italian Grand Prix
11,+32.876,53,0,Nicholas Latifi,Williams,2020 Italian Grand Prix
12,+35.164,53,0,Romain Grosjean,Haas F1 Team,2020 Italian Grand Prix
13,+36.312,53,0,Kimi Räikkönen,Alfa Romeo,2020 Italian Grand Prix
14,+36.593,53,0,George Russell,Williams,2020 Italian Grand Prix
15,+37.533,53,0,Alexander Albon,Red Bull,2020 Italian Grand Prix
16,+55.199,53,0,Antonio Giovinazzi,Alfa Romeo,2020 Italian Grand Prix
,Power Unit,30,0,Max Verstappen,Red Bull,2020 Italian Grand Prix
,Accident,23,0,Charles Leclerc,Ferrari,2020 Italian Grand Prix
,Power Unit,17,0,Kevin Magnussen,Haas F1 Team,2020 Italian Grand Prix
,Brakes,6,0,Sebastian Vettel,Ferrari,2020 Italian Grand Prix
1,2:19:35.060,59,26,Lewis Hamilton,Mercedes,2020 Tuscan Grand Prix
2,+4.880,59,18,Valtteri Bottas,Mercedes,2020 Tuscan Grand Prix
3,+8.064,59,15,Alexander Albon,Red Bull,2020 Tuscan Grand Prix
4,+10.417,59,12,Daniel Ricciardo,Renault,2020 Tuscan Grand Prix
5,+15.650,59,10,Sergio Pérez,Racing Point,2020 Tuscan Grand Prix
6,+18.883,59,8,Lando Norris,McLaren,2020 Tuscan Grand Prix
7,+21.756,59,6,Daniil Kvyat,AlphaTauri,2020 Tuscan Grand Prix
8,+28.345,59,4,Charles Leclerc,Ferrari,2020 Tuscan Grand Prix
9,+29.770,59,2,Kimi Räikkönen,Alfa Romeo,2020 Tuscan Grand Prix
10,+29.983,59,1,Sebastian Vettel,Ferrari,2020 Tuscan Grand Prix
11,+32.404,59,0,George Russell,Williams,2020 Tuscan Grand Prix
12,+42.036,59,0,Romain Grosjean,Haas F1 Team,2020 Tuscan Grand Prix
,Puncture,42,0,Lance Stroll,Racing Point,2020 Tuscan Grand Prix
,Brakes,7,0,Esteban Ocon,Renault,2020 Tuscan Grand Prix
,Collision,6,0,Nicholas Latifi,Williams,2020 Tuscan Grand Prix
,Collision,5,0,Antonio Giovinazzi,Alfa Romeo,2020 Tuscan Grand Prix
,Collision,5,0,Kevin Magnussen,Haas F1 Team,2020 Tuscan Grand Prix
,Collision,5,0,Carlos Sainz,McLaren,2020 Tuscan Grand Prix
,Collision,0,0,Pierre Gasly,AlphaTauri,2020 Tuscan Grand Prix
,Collision,0,0,Max Verstappen,Red Bull,2020 Tuscan Grand Prix
1,1:34:00.364,53,26,Valtteri Bottas,Mercedes,2020 Russian Grand Prix
2,+7.729,53,18,Max Verstappen,Red Bull,2020 Russian Grand Prix
3,+22.729,53,15,Lewis Hamilton,Mercedes,2020 Russian Grand Prix
4,+30.558,53,12,Sergio Pérez,Racing Point,2020 Russian Grand Prix
5,+52.065,53,10,Daniel Ricciardo,Renault,2020 Russian Grand Prix
6,+1:02.186,53,8,Charles Leclerc,Ferrari,2020 Russian Grand Prix
7,+1:08.006,53,6,Esteban Ocon,Renault,2020 Russian Grand Prix
8,+1:08.740,53,4,Daniil Kvyat,AlphaTauri,2020 Russian Grand Prix
9,+1:29.766,53,2,Pierre Gasly,AlphaTauri,2020 Russian Grand Prix
10,+1:37.860,53,1,Alexander Albon,Red Bull,2020 Russian Grand Prix
11,+1 Lap,52,0,Antonio Giovinazzi,Alfa Romeo,2020 Russian Grand Prix
12,+1 Lap,52,0,Kevin Magnussen,Haas F1 Team,2020 Russian Grand Prix
13,+1 Lap,52,0,Sebastian Vettel,Ferrari,2020 Russian Grand Prix
14,+1 Lap,52,0,Kimi Räikkönen,Alfa Romeo,2020 Russian Grand Prix
15,+1 Lap,52,0,Lando Norris,McLaren,2020 Russian Grand Prix
16,+1 Lap,52,0,Nicholas Latifi,Williams,2020 Russian Grand Prix
17,+1 Lap,52,0,Romain Grosjean,Haas F1 Team,2020 Russian Grand Prix
18,+1 Lap,52,0,George Russell,Williams,2020 Russian Grand Prix
,Collision,0,0,Lance Stroll,Racing Point,2020 Russian Grand Prix
,Accident,0,0,Carlos Sainz,McLaren,2020 Russian Grand Prix
1,1:35:49.641,60,25,Lewis Hamilton,Mercedes,2020 Eifel Grand Prix
2,+4.470,60,19,Max Verstappen,Red Bull,2020 Eifel Grand Prix
3,+14.613,60,15,Daniel Ricciardo,Renault,2020 Eifel Grand Prix
4,+16.070,60,12,Sergio Pérez,Racing Point,2020 Eifel Grand Prix
5,+21.905,60,10,Carlos Sainz,McLaren,2020 Eifel Grand Prix
6,+22.766,60,8,Pierre Gasly,AlphaTauri,2020 Eifel Grand Prix
7,+30.814,60,6,Charles Leclerc,Ferrari,2020 Eifel Grand Prix
8,+32.596,60,4,Nico Hülkenberg,Racing Point,2020 Eifel Grand Prix
9,+39.081,60,2,Romain Grosjean,Haas F1 Team,2020 Eifel Grand Prix
10,+40.035,60,1,Antonio Giovinazzi,Alfa Romeo,2020 Eifel Grand Prix
11,+40.810,60,0,Sebastian Vettel,Ferrari,2020 Eifel Grand Prix
12,+41.476,60,0,Kimi Räikkönen,Alfa Romeo,2020 Eifel Grand Prix
13,+49.585,60,0,Kevin Magnussen,Haas F1 Team,2020 Eifel Grand Prix
14,+54.449,60,0,Nicholas Latifi,Williams,2020 Eifel Grand Prix
15,+55.588,60,0,Daniil Kvyat,AlphaTauri,2020 Eifel Grand Prix
,Power Unit,42,0,Lando Norris,McLaren,2020 Eifel Grand Prix
,Radiator,23,0,Alexander Albon,Red Bull,2020 Eifel Grand Prix
,Gearbox,22,0,Esteban Ocon,Renault,2020 Eifel Grand Prix
,Power Unit,18,0,Valtteri Bottas,Mercedes,2020 Eifel Grand Prix
,Collision,12,0,George Russell,Williams,2020 Eifel Grand Prix
1,1:29:56.828,66,26,Lewis Hamilton,Mercedes,2020 Portuguese Grand Prix
2,+25.592,66,18,Valtteri Bottas,Mercedes,2020 Portuguese Grand Prix
3,+34.508,66,15,Max Verstappen,Red Bull,2020 Portuguese Grand Prix
4,+1:05.312,66,12,Charles Leclerc,Ferrari,2020 Portuguese Grand Prix
5,+1 Lap,65,10,Pierre Gasly,AlphaTauri,2020 Portuguese Grand Prix
6,+1 Lap,65,8,Carlos Sainz,McLaren,2020 Portuguese Grand Prix
7,+1 Lap,65,6,Sergio Pérez,Racing Point,2020 Portuguese Grand Prix
8,+1 Lap,65,4,Esteban Ocon,Renault,2020 Portuguese Grand Prix
9,+1 Lap,65,2,Daniel Ricciardo,Renault,2020 Portuguese Grand Prix
10,+1 Lap,65,1,Sebastian Vettel,Ferrari,2020 Portuguese Grand Prix
11,+1 Lap,65,0,Kimi Räikkönen,Alfa Romeo,2020 Portuguese Grand Prix
12,+1 Lap,65,0,Alexander Albon,Red Bull,2020 Portuguese Grand Prix
13,+1 Lap,65,0,Lando Norris,McLaren,2020 Portuguese Grand Prix
14,+1 Lap,65,0,George Russell,Williams,2020 Portuguese Grand Prix
15,+1 Lap,65,0,Antonio Giovinazzi,Alfa Romeo,2020 Portuguese Grand Prix
16,+1 Lap,65,0,Kevin Magnussen,Haas F1 Team,2020 Portuguese Grand Prix
17,+1 Lap,65,0,Romain Grosjean,Haas F1 Team,2020 Portuguese Grand Prix
18,+2 Laps,64,0,Nicholas Latifi,Williams,2020 Portuguese Grand Prix
19,+2 Laps,64,0,Daniil Kvyat,AlphaTauri,2020 Portuguese Grand Prix
,Collision damage,51,0,Lance Stroll,Racing Point,2020 Portuguese Grand Prix
1,1:28:32.430,63,26,Lewis Hamilton,Mercedes,2020 Emilia Romagna Grand Prix
2,+5.783,63,18,Valtteri Bottas,Mercedes,2020 Emilia Romagna Grand Prix
3,+14.320,63,15,Daniel Ricciardo,Renault,2020 Emilia Romagna Grand Prix
4,+15.141,63,12,Daniil Kvyat,AlphaTauri,2020 Emilia Romagna Grand Prix
5,+19.111,63,10,Charles Leclerc,Ferrari,2020 Emilia Romagna Grand Prix
6,+19.652,63,8,Sergio Pérez,Racing Point,2020 Emilia Romagna Grand Prix
7,+20.230,63,6,Carlos Sainz,McLaren,2020 Emilia Romagna Grand Prix
8,+21.131,63,4,Lando Norris,McLaren,2020 Emilia Romagna Grand Prix
9,+22.224,63,2,Kimi Räikkönen,Alfa Romeo,2020 Emilia Romagna Grand Prix
10,+26.398,63,1,Antonio Giovinazzi,Alfa Romeo,2020 Emilia Romagna Grand Prix
11,+27.135,63,0,Nicholas Latifi,Williams,2020 Emilia Romagna Grand Prix
12,+28.453,63,0,Sebastian Vettel,Ferrari,2020 Emilia Romagna Grand Prix
13,+29.163,63,0,Lance Stroll,Racing Point,2020 Emilia Romagna Grand Prix
14,+32.935,63,0,Romain Grosjean,Haas F1 Team,2020 Emilia Romagna Grand Prix
15,+57.284,63,0,Alexander Albon,Red Bull,2020 Emilia Romagna Grand Prix
,Accident,51,0,George Russell,Williams,2020 Emilia Romagna Grand Prix
,Puncture,50,0,Max Verstappen,Red Bull,2020 Emilia Romagna Grand Prix
,Illness,47,0,Kevin Magnussen,Haas F1 Team,2020 Emilia Romagna Grand Prix
,Gearbox,27,0,Esteban Ocon,Renault,2020 Emilia Romagna Grand Prix
,Water pressure,8,0,Pierre Gasly,AlphaTauri,2020 Emilia Romagna Grand Prix
1,1:42:19.313,58,25,Lewis Hamilton,Mercedes,2020 Turkish Grand Prix
2,+31.633,58,18,Sergio Pérez,Racing Point,2020 Turkish Grand Prix
3,+31.960,58,15,Sebastian Vettel,Ferrari,2020 Turkish Grand Prix
4,+33.858,58,12,Charles Leclerc,Ferrari,2020 Turkish Grand Prix
5,+34.363,58,10,Carlos Sainz,McLaren,2020 Turkish Grand Prix
6,+44.873,58,8,Max Verstappen,Red Bull,2020 Turkish Grand Prix
7,+46.484,58,6,Alexander Albon,Red Bull,2020 Turkish Grand Prix
8,+1:01.259,58,5,Lando Norris,McLaren,2020 Turkish Grand Prix
9,+1:12.353,58,2,Lance Stroll,Racing Point,2020 Turkish Grand Prix
10,+1:35.460,58,1,Daniel Ricciardo,Renault,2020 Turkish Grand Prix
